,fsqid,name,latitude,longitude,category,popularity,price,rating,stats,free_bikes
216,56574f39498ea43ab84b7040,Hotel Saya Ji,23.216699,77.376212,"Restaurant,",0.7614948635738777,2.0,,,4
217,5a788cdfdd70c55df47ba10c,Under The Jamun Tree - Jehan Numa Retreat,23.216699,77.376212,"Multicuisine Indian Restaurant,",0.9028309869495704,,,,4
218,65df8d3a0f82462aec503b80,Chingari Restaurant and Fast Food,23.216699,77.376212,"Restaurant,",,,,,4
219,0457c0326b4d44c860dfc959,Alwesna Restaurant,23.216699,77.376212,"Restaurant,",,,,,4
220,7e674338358e415e85dda36c,Hindi Mail Bhawan,23.219139,77.413739,"Retail,",,,,,0
221,756605ed51844c4ea8e930e1,Bhai Ratan Kumar Bhavan,23.219139,77.413739,"Retail,",,,,,0
222,4a19b89863214260e9c142eb,Overnite Courier Services,23.219139,77.413739,"Retail,",,,,,0
223,f6684acc2bbf4f1a9295806e,Raj Car Decor,23.219139,77.413739,"Car Parts and Accessories,",,,,,0
224,65927cd3dbe846e7843417d6,Adarsh Enterprises,23.219139,77.413739,"Business and Professional Services,",,,,,0
225,1fc807cd28e74f023de06277,Chandan Book House,23.219139,77.413739,"Bookstore,",,,,,0
226,2fdc6419b2a8495a73ebcd52,Om Agencies,23.219139,77.413739,,,,,,0
227,5b61df48fd3642f64e765ccd,Sanjay Wool House,23.219139,77.413739,"Men's Store,",,,,,0
228,ec1c61f5c01b488ce0e4663e,Saico -Tech Services,23.219139,77.413739,"Print Store,",,,,,0
229,70e582892cca431b3d64b160,Ornatte,23.219139,77.413739,,,,,,0
230,4ef83cefbe7bb4784e410603,Tulsi,23.202557,77.425174,"Tea Room,",0.8286208886324293,2.0,,,4
231,4fbf89cbe4b07c0ab0556796,Shahpura Across Bridge,23.202557,77.425174,"Bridge,",0.4079630698211194,,,,4
232,4e53dc76b61c309d14fc7414,Concerto School Of Music,23.202557,77.425174,,0.1315637622619734,,,,4
233,4d3c51f7557d6dcbe2a53944,Rainbow Treat,23.202557,77.425174,"Restaurant,",0.4584535487593768,,,,4
234,6e1a866fee274c2e0fb24ff6,Hideaway Grill,23.202557,77.425174,"Restaurant,",,,,,4
235,b182a685e2374fda7a8ce7e1,Parshad Karyalaya 48 Nagar Nigam,23.202557,77.425174,"Community and Government,",,,,,4
236,2e60c357cfbc48486fd90edd,Baba Motorcycle Repair,23.202557,77.425174,"Car Parts and Accessories,",,,,,4
237,5766872b54694fbb13f187cd,MP Tourism - Rainbow Treat,23.202557,77.425174,"Restaurant,",,,,,4
238,4d3c57e0d625224baa3390fa,Manisha Market,23.202557,77.425174,"Grocery Store / Supermarket,",0.7919792267743797,,,,4
239,fc1e8499632047c99aa36a25,Shree Krishna Kripa Chinese,23.202557,77.425174,"Restaurant,",,,,,4
240,e1955f797cb34aefa4c43c9c,T M R Trading Company,23.217803,77.419776,"Retail,",,,,,3
241,5b347e52f77c47796ac05d00,Negi Automobile,23.217803,77.419776,"Car Parts and Accessories,",,,,,3
242,4e1573e6fa764fb14ae73fac,Domino's Pizza,23.217803,77.419776,"Pizzeria,Fast Food Restaurant,",0.9290248124639354,1.0,6.4,"{'total_photos': 1, 'total_ratings': 14, 'total_tips': 4}",3
243,c0d789869cd943a10ee50d4e,Madhya Pradesh Water Sector Restructuring Project,23.217803,77.419776,"Community and Government,",,,,,3
244,4e3cd23d1838cb1b82e894c8,Ekant Park,23.217803,77.419776,"Garden,",0.2106174264281592,,,,3
245,52412aeed0d24e2ef81ea67d,SBM Toilet,23.217803,77.419776,"Community and Government,",,,,,3
246,4fab9649e4b0381a48ca1f84,Amer Bakery Hut,23.217803,77.419776,"Bakery,",0.9645124062319675,1.0,8.3,"{'total_photos': 12, 'total_ratings': 25, 'total_tips': 12}",3
247,57ac2ead6e084a7d3d0a1b2d,Central Bureau of Investigation,23.217803,77.419776,"Community and Government,",,,,,3
248,bd3aa2a179f141be6c1a91a5,N Kemo Mobile,23.217803,77.419776,"Retail,",,,,,3
249,e35dc428cf9840d9d3c513d7,Jal Bihar,23.217803,77.419776,"Retail,",,,,,3
250,4d402101c1d4721e308c0dc7,Cafe Coffee Day,23.215321,77.426918,"Cafes, Coffee, and Tea Houses,",0.9711482977495672,1.0,7.2,"{'total_photos': 5, 'total_ratings': 18, 'total_tips': 1}",4
251,4fab9649e4b0381a48ca1f84,Amer Bakery Hut,23.215321,77.426918,"Bakery,",0.9645124062319675,1.0,8.3,"{'total_photos': 12, 'total_ratings': 25, 'total_tips': 12}",4
252,4e5108921f6eae4d252fd335,Coffee And U,23.215321,77.426918,"Hookah Bar,",0.3718984420080785,1.0,6.5,"{'total_photos': 2, 'total_ratings': 9, 'total_tips': 5}",4
253,4f9e1ec2e4b0edc562a59ff7,Regional Science Museum,23.215321,77.426918,"Science Museum,",0.0054818234275822,,,,4
254,4e2675d71520b50b9df687ce,Nokia Priority,23.215321,77.426918,"Electronics Store,",0.6774379688401616,,,,4
255,50a1f53ae4b09ea2f14db723,Nikky Bawa,23.215321,77.426918,"Health and Beauty Service,",0.6185804962492787,,,,4
256,54019be3498e07039e7f93e9,Dreamers,23.215321,77.426918,"Retail,",0.1909982688978649,,,,4
257,536dede9498e511da14df9ab,Cowboy Resto Lounge,23.215321,77.426918,"Lounge,Coffee Shop,Restaurant,",0.5210617426428159,3.0,,,4
258,4fad0d2de4b0bcc0c1828b09,Regional Museum of Natural History,23.215321,77.426918,"History Museum,",0.4668205424120023,,,,4
259,4eacf8462c5bb67b2370b340,HP Petrolium,23.215321,77.426918,,0.5441431044431622,,,,4
260,529099e111d2707e6e6d1729,KFC,23.217316,77.430646,"Fast Food Restaurant,",0.8586266589728794,1.0,6.4,{'total_ratings': 1},4
261,4fab9649e4b0381a48ca1f84,Amer Bakery Hut,23.217316,77.430646,"Bakery,",0.9645124062319675,1.0,8.3,"{'total_photos': 12, 'total_ratings': 25, 'total_tips': 12}",4
262,4faf6cc1e4b0fa27b8bdabda,Arjun Fitness Club,23.217316,77.430646,"Swimming Pool,",0.136468551644547,,,,4
263,567f759b498ed82c7fc7302d,Bhojpur Club Cricket Academy,23.217316,77.430646,"Trade School,",0.9157530294287364,,,,4
264,4e7b584e9a52927510ad45a7,"Vegetable market,bittan market",23.217316,77.430646,"Flea Market,",0.2700519330640508,,,,4
265,4faf6483e4b0afbb674ca993,Shear Genius (Matrix) Salon,23.217316,77.430646,"Health and Beauty Service,",0.949798038084247,,,,4
266,606d962da0616c4cad7be47a,Samsung SmartPlaza - Laxmi Electronics,23.217316,77.430646,"Electronics Store,",0.8880553952683208,,,,4
267,4d402101c1d4721e308c0dc7,Cafe Coffee Day,23.217316,77.430646,"Cafes, Coffee, and Tea Houses,",0.9711482977495672,1.0,7.2,"{'total_photos': 5, 'total_ratings': 18, 'total_tips': 1}",4
268,a5f7fe8885cf4d766e336eaf,Isha Collection,23.217316,77.430646,"Retail,",,,,,4
269,50e83869e4b03e443f34c2f5,Osh Kosh Shoppe,23.217316,77.430646,"Department Store,",0.376803231390652,,,,4
270,4e4015b145dd68e3275b078d,Vishal Mega Mart,23.236955,77.433214,"Department Store,",0.967397576457011,,,,6
271,557055a2498e88c3516ea337,I Like GOURMET,23.236955,77.433214,"Fast Food Restaurant,",0.9125793421811886,1.0,,,6
272,4e719dd4c65bae3784346735,Lotus,23.236955,77.433214,"Electronics Store,",0.0473167916907097,,,,6
273,4bd793d8304fce7294b833ab,Hotel Nisarga,23.236955,77.433214,"Hotel,",0.9714368147720716,2.0,7.0,"{'total_photos': 0, 'total_ratings': 9, 'total_tips': 1}",6
274,544fab5f498e22c6b909c9aa,Manohar Dairy and Restaurant,23.236955,77.433214,"Restaurant,",0.9887478361223312,1.0,7.3,"{'total_photos': 11, 'total_ratings': 8, 'total_tips': 3}",6
275,4d42c7ec1629b60c2d689a89,Bake 'n' Shake,23.236955,77.433214,"Bakery,Restaurant,",0.5963646855164455,1.0,7.8,"{'total_photos': 7, 'total_ratings': 17, 'total_tips': 9}",6
276,b1939ff3eba148e158f9818a,Nav Samvad,23.236955,77.433214,"Retail,",,,,,6
277,4db19b664df03036e8d2082e,D.B City Mall,23.236955,77.433214,"Department Store,",0.9942296595499136,,8.1,"{'total_photos': 13, 'total_ratings': 19, 'total_tips': 3}",6
278,5023afa6011cfeafe831ba17,Reliance Digital,23.236955,77.433214,"Retail,",0.6534910559723024,,,,6
279,4d4038f346775481cecd55f4,Milan Restaurant,23.236955,77.433214,"Asian Restaurant,",0.9676860934795152,2.0,7.5,"{'total_photos': 7, 'total_ratings': 9, 'total_tips': 4}",6
280,4d42c7ec1629b60c2d689a89,Bake 'n' Shake,23.233658,77.434393,"Bakery,Restaurant,",0.5963646855164455,1.0,7.8,"{'total_photos': 7, 'total_ratings': 17, 'total_tips': 9}",3
281,544fab5f498e22c6b909c9aa,Manohar Dairy and Restaurant,23.233658,77.434393,"Restaurant,",0.9887478361223312,1.0,7.3,"{'total_photos': 11, 'total_ratings': 8, 'total_tips': 3}",3
282,4d4038f346775481cecd55f4,Milan Restaurant,23.233658,77.434393,"Asian Restaurant,",0.9676860934795152,2.0,7.5,"{'total_photos': 7, 'total_ratings': 9, 'total_tips': 4}",3
283,4f8172cfe4b04cf789c0c2f2,Pizzahut,23.233658,77.434393,"Pizzeria,",0.6462781304096942,1.0,,,3
284,4e5605911838c793c07212ab,Jetwave Solutions Pvt. Ltd.,23.233658,77.434393,"Electronics Store,",0.1566647432198499,,,,3
285,52b5b48011d2cef32940b57b,Hotel Shree Vatika,23.233658,77.434393,"Hotel,",0.2296595499134449,,,,3
286,4e37f714d4c0dc7ad2eac58f,Ganesh Laptop House,23.233658,77.434393,"Electronics Store,",0.6852279284477785,,,,3
287,4d403885de17a0938226f66b,Jyoti Cineplex,23.233658,77.434393,"Movie Theater,",0.9463358338141952,,,,3
288,4e74bfa445ddd4323f696cc0,AirState Logistics P. Ltd.,23.233658,77.434393,"Miscellaneous Store,",0.5354875937680323,,,,3
289,4e3bf00362e19d61095934da,Brijwasi Sweets,23.233658,77.434393,"Dessert Shop,",0.1211771494518176,1.0,,,3
290,4e9bebe8722edf21e301ecf9,Pandit Ji,23.220998,77.403485,"Tobacco Store,",0.514137334102712,,,,4
291,5690d08c38faabbd0eb6789a,Club House - Rivera Town,23.220998,77.403485,"Recreation Center,",0.8542989036353145,,,,4
292,df30de380919450c65aa96be,Riviera Club House,23.220998,77.403485,"Sports and Recreation,",,,,,4
293,50407482e4b06c0c2b26d81c,Riwere Town,23.220998,77.403485,,0.3407386035776111,,,,4
294,4e3ff74752b1a04aff37daca,Mark General,23.220998,77.403485,"Electronics Store,",0.2008078476630121,,,,4
295,808490f962ad4cfce27dd4a5,Fundamental Associates of Engineers,23.220998,77.403485,"Retail,",,,,,4
296,fbb0781426ad4fe072cf269d,Shakil Scooter Garage,23.220998,77.403485,"Car Parts and Accessories,",,,,,4
297,437ed3add1154e7660d153b8,Asha Kirana Store,23.220998,77.403485,"Retail,",,,,,4
298,4562f986e98b49a4a509ee6c,Goodwill Automobiles,23.220998,77.403485,"Car Parts and Accessories,",,,,,4
299,540314735c194fa3d959d4df,Vansa Beauty Salon and Training School,23.220998,77.403485,"Hair Salon,",,,,,4
300,3c8098da7c894a5f79951746,Malva Namkeen Centre,23.216004,77.395599,"Retail,",,,,,4
301,b98f499a0e9540d2664d9feb,Shiv Chat Centre,23.216004,77.395599,"Restaurant,",,,,,4
302,e8df132542e94be38042caae,Vishnu Studio,23.216004,77.395599,"Retail,",,,,,4
303,87b7e34abeb84ec77edd324f,Bhardowaj Book Shop,23.216004,77.395599,"Retail,",,,,,4
304,23bb1ff7c12341a1665e8272,Soni Beauty Parlour,23.216004,77.395599,"Retail,",,,,,4
305,17b9be18b2ff48e0360de29a,Vishwakarma Tailor and Sports Man Wear,23.216004,77.395599,"Retail,",,,,,4
306,4f75ec48e4b0e09b8b5d2a78,Top N Town,23.216004,77.395599,"Ice Cream Parlor,Restaurant,",0.4336410848240046,1.0,,,4
307,4f6601b4e4b08b4770ca5480,Tapti Resturant,23.216004,77.395599,"Asian Restaurant,",0.1318522792844778,2.0,,,4
308,9c69cdfc703c4435d5c6b063,Kavya Electricals,23.216004,77.395599,"Retail,",,,,,4
309,1e1267c16c2a4dba33965b88,AK Traders,23.216004,77.395599,"Retail,",,,,,4
310,4db19b664df03036e8d2082e,D.B City Mall,23.232933,77.430657,"Department Store,",0.9942296595499136,,8.1,"{'total_photos': 13, 'total_ratings': 19, 'total_tips': 3}",4
311,4e0d8090a8099e1525ff8ba7,10 Downing Street,23.232933,77.430657,"Indian Restaurant,",0.3845931909982689,1.0,8.0,"{'total_photos': 11, 'total_ratings': 35, 'total_tips': 9}",4
312,4e2e82f6aeb7e1b8af9b8ece,McDonald's,23.232933,77.430657,"Burger Joint,Fast Food Restaurant,",0.93133294864397,1.0,7.6,"{'total_photos': 4, 'total_ratings': 19, 'total_tips': 5}",4
313,4cce8f263cb6b71397cbc3c8,DB City Mall,23.232933,77.430657,"Shopping Mall,",0.9593190998268898,,7.5,"{'total_photos': 71, 'total_ratings': 120, 'total_tips': 34}",4
314,4f16ea98e4b0d3f8aae096da,Pizza Hut,23.232933,77.430657,"Pizzeria,Fast Food Restaurant,",0.0620311598384304,1.0,7.3,"{'total_photos': 4, 'total_ratings': 16, 'total_tips': 6}",4
315,5b9f7d795d891b002c18f310,Cinépolis - Db Mall,23.232933,77.430657,"Movie Theater,",0.9160415464512406,,7.4,"{'total_photos': 4, 'total_ratings': 0}",4
316,514f08c0e4b02f70e1a0cd29,Eclair-The Bake Shop,23.232933,77.430657,"Bakery,Restaurant,",0.6543566070398154,1.0,6.8,"{'total_photos': 4, 'total_ratings': 8, 'total_tips': 1}",4
317,4f801e3de4b06fa515eefb2a,KFC,23.232933,77.430657,"Fast Food Restaurant,",0.948066935949221,1.0,6.4,"{'total_photos': 5, 'total_ratings': 9, 'total_tips': 1}",4
318,617d40e52cbfff47a810783e,Atmosphere,23.232933,77.430657,"Café,",0.1713791113675707,1.0,,,4
319,5b9d5fb5898bdc002c57b7ee,Drinkx Exchange,23.232933,77.430657,"Cocktail Bar,",0.8747836122331217,3.0,,,4
320,ea85de6ab0fb4329012a05db,Karbla Maidan,23.259188,77.382371,"Community and Government,",,,,,4
321,30c99f5718bf45b243e58b0b,Dharkarbala Samiti,23.259188,77.382371,"Retail,",,,,,4
322,4e81761cb8f76bc19bbc7248,Pachmarhi,23.259188,77.382371,"Other Great Outdoors,",0.0617426428159261,,,,4
323,5123b4fde4b0d6fcd490dba2,Colva beach,23.259188,77.382371,"Beach,",0.1607039815349105,,,,4
324,5a146d28a6e4449c6185d0a2,Uzair Qureshi,23.259188,77.382371,,,,,,4
325,abdd9bb4e4844dcc4e21e079,Real Auto and Property Deal,23.259188,77.382371,"Car Parts and Accessories,",,,,,4
326,3b779a04c78c48bb4bb474e6,Faaz General and Kirana Store,23.259188,77.382371,"Retail,",,,,,4
327,79a4b27988ee4b18322892c1,Apna Auto Deal,23.259188,77.382371,"Car Parts and Accessories,",,,,,4
328,8339e850c72f4e652fd2a4ae,Purana Sachivalay Karbala,23.259188,77.382371,"Community and Government,",,,,,4
329,a0603f90209a44b690c8f5b1,Al Beik,23.259188,77.382371,"Restaurant,",,,,,4
330,60edf42f9e4af1478548360a,"Tata Motors Cars Showroom - Varenyam Motor Car, Hoshangabad Road",23.178502,77.45811,"Car Dealership,",0.2686093479515291,,,,6
331,43c829f2cc7a45f6b0ef3d40,Rasoi Restaurant,23.178502,77.45811,"Restaurant,",,,,,6
332,4fb521f0e4b008453f15ce84,Vrindaban Dhaba,23.178502,77.45811,"Restaurant,",0.4933641084824005,2.0,,,6
333,7b601f9af6c445322d8b8fb9,Pixel Photo Studio,23.178502,77.45811,"Retail,",,,,,6
334,80219acdfaf643c5cdbbcd28,General Shop,23.178502,77.45811,"Retail,",,,,,6
335,1baa44dfc86544c1cbcbcafe,The Banana Tree Restaurant,23.178502,77.45811,"Restaurant,",,,,,6
336,39ae034066614e601a3999ce,Eye Care Centre,23.178502,77.45811,"Retail,",,,,,6
337,efd9e619e4f54957a1d68b11,Kotgikhar Pathology Centre,23.178502,77.45811,"Retail,",,,,,6
338,5f780b79825d4c9cc98899bc,Friends Ship Coffee House,23.178502,77.45811,"Restaurant,",,,,,6
339,896dcaac31b243819a09a3ce,Kesar Enterprises,23.178502,77.45811,"Retail,",,,,,6
340,4fbde250e4b096dc0aa497e0,Cinépolis - Aashima Mall,23.183357,77.454548,"Movie Theater,",0.9316214656664744,,7.2,"{'total_photos': 9, 'total_ratings': 48, 'total_tips': 9}",2
341,5288a15711d2f9416c40bde8,U S Pizza - aashima,23.183357,77.454548,"Pizzeria,",0.1428159261396422,1.0,,,2
342,4f794c06e4b0633649494632,Aashima Mall,23.183357,77.454548,"Plaza,",0.9933641084824004,,7.0,"{'total_photos': 7, 'total_ratings': 19, 'total_tips': 5}",2
343,60f25371d8b0f9012e745bfa,Royal Enfield Showroom - Loya Motors,23.183357,77.454548,"Motorcycle Dealership,",0.5323139065204847,,,,2
344,55d701d3498e54f22595f029,Extreme Sports Bar and Grill,23.183357,77.454548,"Sports Bar,",0.448932487016734,1.0,,,2
345,544f4726498eef66b25eb29c,"Sheesha, The Sky Lounge, Aashima Mall",23.183357,77.454548,"Lounge,",0.1468551644547028,3.0,,,2
346,4fb0a6c7e4b0afbb67b325e7,Reliance Mart - Aashima Mall,23.183357,77.454548,"Retail,",0.0057703404500865,,,,2
347,4fdd9b4ee4b08d627a95a8d9,Brownie Point,23.183357,77.454548,"Bakery,",0.7106174264281593,1.0,,,2
348,4fbde342e4b02f0da7501348,Aashima -Food Court,23.183357,77.454548,"Food Court,",0.1174264281592614,,,,2
349,504369b1e4b055ecd3c41ed4,Top N Town,23.183357,77.454548,"Ice Cream Parlor,Restaurant,",0.4835545297172533,1.0,,,2
350,8b8ec667e6434017650d9e85,Nagar Nigam Ward 55,23.231783,77.457842,"Retail,",,,,,4
351,62aa679a357544299601155b,Bhopal Smart City Development Corporation Ltd.,23.231783,77.457842,"Community and Government,",,,,,4
352,681ff2bb8eac4e22af6b8f2f,Bhopal Municipal Corporation Zone 14,23.231783,77.457842,"Community and Government,",,,,,4
353,f3059095147846376f43052a,Nagriya Vidyut Vibhag,23.231783,77.457842,"Retail,",,,,,4
354,e54733c459074f29df0a4bb7,N 6 Bangle,23.231783,77.457842,"Retail,",,,,,4
355,2c4ed814a5d24080e5968a5b,Tatpar Petroleum,23.231783,77.457842,"Car Parts and Accessories,",,,,,4
356,74f78929932e44c200056430,Fast Food Corner,23.231783,77.457842,"Retail,",,,,,4
357,f7074d178c1f4294fb397fdf,Kirana Store,23.231783,77.457842,"Retail,",,,,,4
358,0cc149cc5c3a49bc7040dfc5,Sanche Milk Dairy,23.231783,77.457842,"Retail,",,,,,4
359,00d7009d95254589e07cbdd9,Pwd Office,23.231783,77.457842,"Community and Government,",,,,,4
360,4e51316581dcf21a878f42d8,Kaya Skin Clinic,23.210056,77.431175,"Cosmetics Store,",0.051067512983266,,,,4
361,153d3e3e8ad546e8e8fd7d6b,Saurabh Kirana Shop,23.210056,77.431175,"Retail,",,,,,4
362,4e67942dfa76f38efb2c4fa8,Taj Ribah,23.210056,77.431175,"Indian Restaurant,",0.8081361800346221,2.0,,,4
363,4e2d534752b1b8f1987410de,Fast Track Store,23.210056,77.431175,"Fashion Accessories Store,",0.7518753606462781,,,,4
364,4e6cc8baae603c15efc44966,Mahesh Kirana Store,23.210056,77.431175,"Retail,",0.4019042123485286,,,,4
365,4e69c576c65b5bef2817b800,Krishna Motors,23.210056,77.431175,"Automotive Retail,",0.4223889209463358,,,,4
366,4e57c5e1c65b219786a1a526,Chin Chin,23.210056,77.431175,"Chinese Restaurant,",0.6860934795152914,1.0,,,4
367,4c11b26537024665df09b608,Manpower Solutions And Service Links,23.210056,77.431175,,,,,,4
368,4e22b047c65b2b5e3553cc84,Kaliyasout Dam,23.210056,77.431175,"Lake,",0.7862088863242931,,,,4
369,4eae59a5f7906795c411406a,Hanuman Mandir,23.210056,77.431175,"Hindu Temple,",0.7475476053087132,,,,4
370,5026793de4b0d0acd2800f5e,Bake N Shake,23.212206,77.437242,"Bakery,",0.9691286785920368,1.0,7.8,"{'total_photos': 16, 'total_ratings': 17, 'total_tips': 4}",3
371,5127b21fe4b012f8612e5fa2,Laziz Hakeem Hotel,23.212206,77.437242,"Indian Restaurant,",0.2181188690132718,2.0,,,3
372,4da00bc7bcc4a093f20108c9,10 Number Market,23.212206,77.437242,"Miscellaneous Store,",0.996537795729948,,7.3,"{'total_photos': 10, 'total_ratings': 27, 'total_tips': 7}",3
373,4fb26609e4b08d0716a34e71,Windz Cafe,23.212206,77.437242,"Café,",0.0481823427582227,1.0,7.1,"{'total_photos': 3, 'total_ratings': 11, 'total_tips': 2}",3
374,508bd576e4b0cc3703975ed6,Manjeet Collection,23.212206,77.437242,"Children's Clothing Store,",0.8571840738603578,,,,3
375,61d46a182b5bf02c2cc4a86a,Starbucks,23.212206,77.437242,"Coffee Shop,",0.9515291402192728,1.0,7.1,{'total_ratings': 0},3
376,535b7ad5498e7dc631fee9a1,Kasba,23.212206,77.437242,"Restaurant,",0.190132717830352,2.0,,,3
377,c2de18a27d994ba9608f6949,Hi Style Boutique,23.212206,77.437242,"Retail,",,,,,3
378,4e6db775fa768e6cee304d5b,Asha Niketan Hospital,23.212206,77.437242,"Health and Medicine,",0.5825158684362377,,,,3
379,7ae6cfbaa0724bdfae82108f,Astha Vinayak Corporation,23.212206,77.437242,"Retail,",,,,,3
380,62d2788bd704df641f614269,Zudio,23.164564,77.467552,"Clothing Store,",0.9022828834610298,,,,6
381,5207936c11d21d83cfacd53b,Life Style,23.164564,77.467552,"Clothing Store,",0.5852414510213851,,,,6
382,62caaf67c7b9325eb116ed65,The Mah Store,23.164564,77.467552,"Clothing Store,",0.2693556067357013,,,,6
383,51408daee4b05b1de9f38b20,C21 Mall,23.164564,77.467552,"Shopping Mall,",0.9472528882014748,,5.4,"{'total_photos': 7, 'total_ratings': 13, 'total_tips': 3}",6
384,620baae8e3e27a21495fa04c,ONLY,23.164564,77.467552,"Clothing Store,",0.5027771358351121,,,,6
385,524da06011d2d4160c436ffc,United Colors of Benetton,23.164564,77.467552,"Clothing Store,",0.6974772348555084,,,,6
386,5c138f8058002c002c7cd71c,HandM,23.164564,77.467552,"Clothing Store,",0.9197069651592972,,,,6
387,9724b509c7f74d37997ba798,Lifestyle,23.164564,77.467552,"Retail,",,,,,6
388,168526a2c6fe4c479285b600,Branded Furniture Shop,23.164564,77.467552,"Retail,",,,,,6
389,ae96a7deb5e54d4ce583a82d,Pantaloons,23.164564,77.467552,"Clothing Store,",,,,,6
390,4e842e8e7ee654e03146557a,Tata Mechmen Motors,23.171014,77.462352,,0.2899596076168494,,,,4
391,4e45388162e148603b61015f,Ranjit's Golden Oak Resort,23.171014,77.462352,,0.2446624350836699,,,,4
392,2ed30ed30e0446a59796e223,Deepak Hair Cutting Salon,23.171014,77.462352,"Retail,",,,,,4
393,69004b4f3bb742b0b6905bf5,Maa Vaishno Atta Chakki,23.171014,77.462352,"Retail,",,,,,4
394,56847aeca52a4afc33629363,Akashdip Hair Cutting Salon,23.171014,77.462352,"Retail,",,,,,4
395,0dd38628571948ca3d578599,Man Bhawan Batteries,23.171014,77.462352,"Retail,",,,,,4
396,cec80dd556ce4965964ef884,Chandra Vijay Electronics,23.171014,77.462352,"Retail,",,,,,4
397,d0dfeee1ec3e43128511dd76,Meena Tent House,23.171014,77.462352,"Retail,",,,,,4
398,5172b407e4b021698ba8f454,Ranjeet Golden Oaks,23.171014,77.462352,"Indian Restaurant,",0.9166185804962492,2.0,,,4
399,bf5087b2d4a646f374eb38eb,Honda Power Honda Two Wheeler Service Centre,23.171014,77.462352,"Automotive Repair Shop,",,,,,4
400,52a5ee30498e7eeb476c3390,Jehan Numa Retreat,23.217862,77.369535,"Hotel,",0.9421467464794346,2.0,8.4,"{'total_photos': 12, 'total_ratings': 14, 'total_tips': 7}",3
401,5a788cdfdd70c55df47ba10c,Under The Jamun Tree - Jehan Numa Retreat,23.217862,77.369535,"Multicuisine Indian Restaurant,",0.9028309869495704,,,,3
402,f14fe796d6a848fb29bbc626,Wild Cafe,23.217862,77.369535,"Café,",,,,,3
403,985072a14f0145e0e9b52840,Green Woods,23.217862,77.369535,"Restaurant,",,,,,3
404,5d18be83c56f4800238d3f0b,Green House Bistro,23.217862,77.369535,"Bistro,",0.947201384881708,,,,3
405,56574f39498ea43ab84b7040,Hotel Saya Ji,23.217862,77.369535,"Restaurant,",0.7614948635738777,2.0,,,3
406,58d6c7ebf47945258de42b85,Under The Jamun Tree,23.217862,77.369535,"Indian Restaurant,",,,,,3
407,81cde817cb884ba75c44a4e0,Coriander Leaf,23.217862,77.369535,"Indian Restaurant,",,,,,3
408,510e9c83e4b04cfd3825069f,Greenwoods Country Club,23.217862,77.369535,"Indian Restaurant,",0.936526255049048,2.0,,,3
409,4f097233e4b0945c6bfb7bb7,Sair Sapata,23.217862,77.369535,"Tourist Information and Service,",0.5109636468551645,,6.5,"{'total_photos': 16, 'total_ratings': 9, 'total_tips': 3}",3
410,51486f5de4b081f1e62bc339,Lower Lake,23.243731,77.410401,"Lake,",0.9512406231967686,,,,3
411,617515500d4b290432d19980,The Crown Of,23.243731,77.410401,"Mughlai Restaurant,",0.086266589728794,,,,3
412,a5d73cc9489f4b269d951157,Sagar Jalpan Grah,23.243731,77.410401,"Retail,",,,,,3
413,24d6c31e508a4fe9266c523c,Ashok Laundry,23.243731,77.410401,"Retail,",,,,,3
414,04d1fab8305a4ba7a1d0e8bf,Masjid Tope Khana,23.243731,77.410401,"Community and Government,",,,,,3
415,44298d08ed7344fd2f333500,Registration Office,23.243731,77.410401,"Community and Government,",,,,,3
416,34e686433e9740c95b5dfeb1,Jyoti Laundry,23.243731,77.410401,"Retail,",,,,,3
417,ce5ca4bdc03640546ec8128b,Sohal Trading Company,23.243731,77.410401,"Manufacturer,",,,,,3
418,dc435a53b92a421ba11aef3e,Indian Overseas Bank,23.243731,77.410401,"Banking and Finance,",,,,,3
419,630b3cc110754628b51af378,Indian Coffee House,23.243731,77.410401,"Coffee Shop,",0.9342181188690132,1.0,,,3
420,5f1e93189bb4458efb5c8f0d,STD Booth,23.279566,77.392904,"Retail,",,,,,2
421,a645a93bf37c4ce6ea70d764,Inimitable Technologies and Design Studios,23.279566,77.392904,,,,,,2
422,8686087e372a4d5653119fb3,Jai Shankar Pan Bhandar,23.279566,77.392904,"Retail,",,,,,2
423,80ba4bb61ced4ece0bcae1b7,Eshwar Kirana Store,23.279566,77.392904,"Retail,",,,,,2
424,e41c9185a42e42dc26bf1207,Chitrans Radio and Electricals,23.279566,77.392904,"Retail,",,,,,2
425,b42e8db2af06419ee9fd219c,New Kapil Bike Garage,23.279566,77.392904,"Car Parts and Accessories,",,,,,2
426,e05038935be4435656abff86,Rosevilla Herbal Beauty Parlour,23.279566,77.392904,"Retail,",,,,,2
427,816807a8c44840b562b11d60,Shree Singarika Herbal Beauty Parlour,23.279566,77.392904,"Retail,",,,,,2
428,56839283e75c466a18c75d8f,Umera Milk Dairy,23.279566,77.392904,"Food and Beverage Retail,",,,,,2
429,29b098070daa417c9bc3ef0a,Tower Light Decorators,23.279566,77.392904,"Retail,",,,,,2
430,58e4f4e604f4d77bb02d58e9,Chanchal Sweets and Restaurant,23.272229,77.341134,"Bakery,",0.1653041934773949,1.0,,,2
431,11647560ea034499a7235796,Khushi General Store,23.272229,77.341134,"Retail,",,,,,2
432,431a43abbbfa4340515524ae,Shriram Market,23.272229,77.341134,"Grocery Store / Supermarket,",,,,,2
